Accession	Virus Taxonomic ID	Collapse TaxId	Collapse Name
KY941934.1	12086	138950	Enterovirus C
KY941933.1	12086	138950	Enterovirus C
KT946717.1	12086	138950	Enterovirus C
KT946716.1	12086	138950	Enterovirus C
KT946715.1	12086	138950	Enterovirus C
KT946714.1	12086	138950	Enterovirus C
KJ170677.1	12086	138950	Enterovirus C
KJ170676.1	12086	138950	Enterovirus C
KJ170675.1	12086	138950	Enterovirus C
KJ170674.1	12086	138950	Enterovirus C
KJ170673.1	12086	138950	Enterovirus C
KJ170672.1	12086	138950	Enterovirus C
KJ170671.1	12086	138950	Enterovirus C
KJ170670.1	12086	138950	Enterovirus C
KJ170669.1	12086	138950	Enterovirus C
KJ170668.1	12086	138950	Enterovirus C
KJ170667.1	12086	138950	Enterovirus C
KJ170666.1	12086	138950	Enterovirus C
KJ170665.1	12086	138950	Enterovirus C
KJ170664.1	12086	138950	Enterovirus C
KJ170663.1	12086	138950	Enterovirus C
KJ170662.1	12086	138950	Enterovirus C
KJ170661.1	12086	138950	Enterovirus C
KJ170660.1	12086	138950	Enterovirus C
KJ170659.1	12086	138950	Enterovirus C
KJ170658.1	12086	138950	Enterovirus C
KJ170657.1	12086	138950	Enterovirus C
KJ170656.1	12086	138950	Enterovirus C
KJ170655.1	12086	138950	Enterovirus C
KJ170654.1	12086	138950	Enterovirus C
KJ170653.1	12086	138950	Enterovirus C
KJ170652.1	12086	138950	Enterovirus C
KJ170651.1	12086	138950	Enterovirus C
KJ170643.1	12086	138950	Enterovirus C
KJ170642.1	12086	138950	Enterovirus C
KJ170641.1	12086	138950	Enterovirus C
KJ170640.1	12086	138950	Enterovirus C
KJ170639.1	12086	138950	Enterovirus C
KJ170638.1	12086	138950	Enterovirus C
KJ170637.1	12086	138950	Enterovirus C
KJ170636.1	12086	138950	Enterovirus C
KJ170635.1	12086	138950	Enterovirus C
KJ170634.1	12086	138950	Enterovirus C
KJ170633.1	12086	138950	Enterovirus C
KJ170632.1	12086	138950	Enterovirus C
KJ170631.1	12086	138950	Enterovirus C
KJ170630.1	12086	138950	Enterovirus C
KJ170629.1	12086	138950	Enterovirus C
KJ170628.1	12086	138950	Enterovirus C
KJ170627.1	12086	138950	Enterovirus C
KJ170626.1	12086	138950	Enterovirus C
KJ170625.1	12086	138950	Enterovirus C
KJ170624.1	12086	138950	Enterovirus C
KJ170623.1	12086	138950	Enterovirus C
KJ170622.1	12086	138950	Enterovirus C
KJ170621.1	12086	138950	Enterovirus C
KJ170620.1	12086	138950	Enterovirus C
KJ170619.1	12086	138950	Enterovirus C
KJ170618.1	12086	138950	Enterovirus C
KJ170615.1	12086	138950	Enterovirus C
KJ170614.1	12086	138950	Enterovirus C
KJ170613.1	12086	138950	Enterovirus C
KJ170612.1	12086	138950	Enterovirus C
KJ170604.1	12086	138950	Enterovirus C
KJ170603.1	12086	138950	Enterovirus C
KJ170598.1	12086	138950	Enterovirus C
KJ170597.1	12086	138950	Enterovirus C
KJ170595.1	12086	138950	Enterovirus C
KJ170594.1	12086	138950	Enterovirus C
KJ170591.1	12086	138950	Enterovirus C
KJ170588.1	12086	138950	Enterovirus C
KJ170587.1	12086	138950	Enterovirus C
KJ170579.1	12086	138950	Enterovirus C
KJ170578.1	12086	138950	Enterovirus C
KJ170577.1	12086	138950	Enterovirus C
KJ170576.1	12086	138950	Enterovirus C
GU256222.1	12086	138950	Enterovirus C
FJ914252.2	12086	138950	Enterovirus C
FJ460227.1	12086	138950	Enterovirus C
FJ460226.1	12086	138950	Enterovirus C
EU684057.1	12086	138950	Enterovirus C
EU684056.1	12086	138950	Enterovirus C
OR253701.1	12080	138950	Enterovirus C
OQ286212.1	12080	138950	Enterovirus C
OQ286211.1	12080	138950	Enterovirus C
OQ286208.1	12080	138950	Enterovirus C
OQ286206.1	12080	138950	Enterovirus C
OQ286204.1	12080	138950	Enterovirus C
OQ286203.1	12080	138950	Enterovirus C
MH750912.1	12080	138950	Enterovirus C
MG212479.1	12080	138950	Enterovirus C
MG212472.1	12080	138950	Enterovirus C
KY941935.1	12080	138950	Enterovirus C
KY941931.1	12080	138950	Enterovirus C
KX162709.1	12080	138950	Enterovirus C
KX162708.1	12080	138950	Enterovirus C
KX162695.1	12080	138950	Enterovirus C
KX162693.1	12080	138950	Enterovirus C
KX162692.1	12080	138950	Enterovirus C
KX162691.1	12080	138950	Enterovirus C
KX162684.1	12080	138950	Enterovirus C
KX162683.1	12080	138950	Enterovirus C
KX162682.1	12080	138950	Enterovirus C
KX162681.1	12080	138950	Enterovirus C
KX162680.1	12080	138950	Enterovirus C
KX162679.1	12080	138950	Enterovirus C
KJ170532.1	12080	138950	Enterovirus C
KJ170531.1	12080	138950	Enterovirus C
KJ170530.1	12080	138950	Enterovirus C
KJ170529.1	12080	138950	Enterovirus C
KJ170528.1	12080	138950	Enterovirus C
KJ170527.1	12080	138950	Enterovirus C
KJ170526.1	12080	138950	Enterovirus C
KJ170525.1	12080	138950	Enterovirus C
KJ170524.1	12080	138950	Enterovirus C
KJ170523.1	12080	138950	Enterovirus C
KJ170522.1	12080	138950	Enterovirus C
KJ170521.1	12080	138950	Enterovirus C
KJ170520.1	12080	138950	Enterovirus C
KJ170519.1	12080	138950	Enterovirus C
KJ170518.1	12080	138950	Enterovirus C
KJ170517.1	12080	138950	Enterovirus C
KJ170516.1	12080	138950	Enterovirus C
KJ170515.1	12080	138950	Enterovirus C
KJ170514.1	12080	138950	Enterovirus C
KJ170513.1	12080	138950	Enterovirus C
KJ170512.1	12080	138950	Enterovirus C
KJ170511.1	12080	138950	Enterovirus C
KJ170510.1	12080	138950	Enterovirus C
KJ170509.1	12080	138950	Enterovirus C
KJ170508.1	12080	138950	Enterovirus C
KJ170507.1	12080	138950	Enterovirus C
KJ170506.1	12080	138950	Enterovirus C
KJ170505.1	12080	138950	Enterovirus C
KJ170504.1	12080	138950	Enterovirus C
KJ170502.1	12080	138950	Enterovirus C
KJ170501.1	12080	138950	Enterovirus C
KJ170500.1	12080	138950	Enterovirus C
KJ170499.1	12080	138950	Enterovirus C
KJ170498.1	12080	138950	Enterovirus C
KJ170497.1	12080	138950	Enterovirus C
KJ170496.1	12080	138950	Enterovirus C
KJ170495.1	12080	138950	Enterovirus C
KJ170494.1	12080	138950	Enterovirus C
KJ170493.1	12080	138950	Enterovirus C
KJ170492.1	12080	138950	Enterovirus C
KJ170491.1	12080	138950	Enterovirus C
KJ170490.1	12080	138950	Enterovirus C
KJ170489.1	12080	138950	Enterovirus C
KJ170488.1	12080	138950	Enterovirus C
KJ170487.1	12080	138950	Enterovirus C
KJ170486.1	12080	138950	Enterovirus C
KJ170485.1	12080	138950	Enterovirus C
KJ170484.1	12080	138950	Enterovirus C
KJ170483.1	12080	138950	Enterovirus C
KJ170482.1	12080	138950	Enterovirus C
KJ170481.1	12080	138950	Enterovirus C
KJ170480.1	12080	138950	Enterovirus C
KJ170479.1	12080	138950	Enterovirus C
KJ170478.1	12080	138950	Enterovirus C
KJ170477.1	12080	138950	Enterovirus C
KJ170476.1	12080	138950	Enterovirus C
KJ170475.1	12080	138950	Enterovirus C
KJ170459.1	12080	138950	Enterovirus C
KJ170458.1	12080	138950	Enterovirus C
KJ170457.1	12080	138950	Enterovirus C
KJ170456.1	12080	138950	Enterovirus C
KJ170455.1	12080	138950	Enterovirus C
KJ170454.1	12080	138950	Enterovirus C
KJ170453.1	12080	138950	Enterovirus C
KJ170452.1	12080	138950	Enterovirus C
KJ170451.1	12080	138950	Enterovirus C
KJ170450.1	12080	138950	Enterovirus C
KJ170448.1	12080	138950	Enterovirus C
KJ170447.1	12080	138950	Enterovirus C
KJ170446.1	12080	138950	Enterovirus C
KJ170445.1	12080	138950	Enterovirus C
KJ170441.1	12080	138950	Enterovirus C
KJ170440.1	12080	138950	Enterovirus C
KJ170439.1	12080	138950	Enterovirus C
KJ170438.1	12080	138950	Enterovirus C
KJ170437.1	12080	138950	Enterovirus C
KJ170436.1	12080	138950	Enterovirus C
KJ155500.1	12080	138950	Enterovirus C
KJ155499.1	12080	138950	Enterovirus C
KJ155496.1	12080	138950	Enterovirus C
KJ155495.1	12080	138950	Enterovirus C
KJ019833.1	12080	138950	Enterovirus C
KJ019832.1	12080	138950	Enterovirus C
KJ019831.1	12080	138950	Enterovirus C
KF537633.1	12080	138950	Enterovirus C
KC880382.1	12080	138950	Enterovirus C
KC880381.1	12080	138950	Enterovirus C
KC880380.1	12080	138950	Enterovirus C
KC880379.1	12080	138950	Enterovirus C
KC880378.1	12080	138950	Enterovirus C
KC880377.1	12080	138950	Enterovirus C
KC880376.1	12080	138950	Enterovirus C
KC880375.1	12080	138950	Enterovirus C
KC880374.1	12080	138950	Enterovirus C
KC880373.1	12080	138950	Enterovirus C
KC880372.1	12080	138950	Enterovirus C
KC880371.1	12080	138950	Enterovirus C
KC880370.1	12080	138950	Enterovirus C
KC880369.1	12080	138950	Enterovirus C
KC880368.1	12080	138950	Enterovirus C
KC880367.1	12080	138950	Enterovirus C
KC880366.1	12080	138950	Enterovirus C
KC880365.1	12080	138950	Enterovirus C
JF838278.2	12080	138950	Enterovirus C
FJ859064.1	12080	138950	Enterovirus C
FJ859063.1	12080	138950	Enterovirus C
FJ859062.1	12080	138950	Enterovirus C
FJ859061.1	12080	138950	Enterovirus C
FJ859060.1	12080	138950	Enterovirus C
FJ859059.1	12080	138950	Enterovirus C
FJ859058.1	12080	138950	Enterovirus C
OR220809.1	147711	147711	Rhinovirus A
MZ667417.2	147711	147711	Rhinovirus A
MW679010.1	147711	147711	Rhinovirus A
MW679008.1	147711	147711	Rhinovirus A
MN749155.1	147711	147711	Rhinovirus A
MN306020.1	147711	147711	Rhinovirus A
MH899591.1	147711	147711	Rhinovirus A
LC789193.1	147711	147711	Rhinovirus A
LC769225.1	147711	147711	Rhinovirus A
GQ415052.1	147711	147711	Rhinovirus A
GQ223229.1	147711	147711	Rhinovirus A
OR220808.1	463676	463676	Rhinovirus C
MZ667421.2	463676	463676	Rhinovirus C
MZ447875.2	463676	463676	Rhinovirus C
MZ268701.1	463676	463676	Rhinovirus C
MZ268682.1	463676	463676	Rhinovirus C
MW679009.1	463676	463676	Rhinovirus C
MW679007.1	463676	463676	Rhinovirus C
MN369033.1	463676	463676	Rhinovirus C
MN369031.1	463676	463676	Rhinovirus C
MN369030.1	463676	463676	Rhinovirus C
MN306035.1	463676	463676	Rhinovirus C
MN306023.1	463676	463676	Rhinovirus C
MH330336.1	463676	463676	Rhinovirus C
KY369882.1	463676	463676	Rhinovirus C
KY369880.1	463676	463676	Rhinovirus C
KY369879.1	463676	463676	Rhinovirus C
KU695562.1	463676	463676	Rhinovirus C
JN205461.1	463676	463676	Rhinovirus C
JF317017.1	463676	463676	Rhinovirus C
JF317016.1	463676	463676	Rhinovirus C
JF317014.1	463676	463676	Rhinovirus C
JF317013.1	463676	463676	Rhinovirus C
OR204682.1	12072	138949	Enterovirus B
OR204681.1	12072	138949	Enterovirus B
OQ842454.1	12072	138949	Enterovirus B
OQ842453.1	12072	138949	Enterovirus B
OQ842452.1	12072	138949	Enterovirus B
OQ842449.1	12072	138949	Enterovirus B
OQ842445.1	12072	138949	Enterovirus B
OQ842442.1	12072	138949	Enterovirus B
OQ842434.1	12072	138949	Enterovirus B
OQ842430.1	12072	138949	Enterovirus B
OQ791574.1	12072	138949	Enterovirus B
OQ791542.1	12072	138949	Enterovirus B
MZ396301.1	12072	138949	Enterovirus B
MZ229658.1	12072	138949	Enterovirus B
MK791148.1	12072	138949	Enterovirus B
MK652138.1	12072	138949	Enterovirus B
KR107057.1	12072	138949	Enterovirus B
KR107056.1	12072	138949	Enterovirus B
KR107055.1	12072	138949	Enterovirus B
KR107054.1	12072	138949	Enterovirus B
KJ489414.1	12072	138949	Enterovirus B
KJ020100.1	12072	138949	Enterovirus B
KC481610.1	12072	138949	Enterovirus B
JX976770.1	12072	138949	Enterovirus B
JX843810.1	12072	138949	Enterovirus B
JX476171.2	12072	138949	Enterovirus B
JX476170.2	12072	138949	Enterovirus B
JX476169.2	12072	138949	Enterovirus B
JX476168.2	12072	138949	Enterovirus B
JX476167.2	12072	138949	Enterovirus B
JX476166.2	12072	138949	Enterovirus B
JX476165.2	12072	138949	Enterovirus B
JX476164.2	12072	138949	Enterovirus B
JX476163.2	12072	138949	Enterovirus B
JX476162.2	12072	138949	Enterovirus B
JX476161.2	12072	138949	Enterovirus B
GQ141875.1	12072	138949	Enterovirus B
FJ357838.1	12072	138949	Enterovirus B
FJ000001.1	12072	138949	Enterovirus B
OR095797.1	138949	138949	Enterovirus B
OR095796.1	138949	138949	Enterovirus B
OR095795.1	138949	138949	Enterovirus B
OR095794.1	138949	138949	Enterovirus B
OR095793.1	138949	138949	Enterovirus B
OR095792.1	138949	138949	Enterovirus B
OR095791.1	138949	138949	Enterovirus B
OR095790.1	138949	138949	Enterovirus B
OR095789.1	138949	138949	Enterovirus B
MG642820.1	138949	138949	Enterovirus B
MF973162.2	138949	138949	Enterovirus B
KP638484.1	138949	138949	Enterovirus B
OR095157.1	42769	138948	Enterovirus A
OR095156.1	42769	138948	Enterovirus A
OR095155.1	42769	138948	Enterovirus A
OR095154.1	42769	138948	Enterovirus A
OR095153.1	42769	138948	Enterovirus A
OR095152.1	42769	138948	Enterovirus A
OR095151.1	42769	138948	Enterovirus A
OR095147.1	42769	138948	Enterovirus A
OR095146.1	42769	138948	Enterovirus A
OR095145.1	42769	138948	Enterovirus A
OR095143.1	42769	138948	Enterovirus A
OR095142.1	42769	138948	Enterovirus A
OR095141.1	42769	138948	Enterovirus A
OR095140.1	42769	138948	Enterovirus A
OR095139.1	42769	138948	Enterovirus A
OR095138.1	42769	138948	Enterovirus A
OR095137.1	42769	138948	Enterovirus A
OR095136.1	42769	138948	Enterovirus A
OR095135.1	42769	138948	Enterovirus A
OR095133.1	42769	138948	Enterovirus A
OR095132.1	42769	138948	Enterovirus A
OR095131.1	42769	138948	Enterovirus A
OR095130.1	42769	138948	Enterovirus A
OR095129.1	42769	138948	Enterovirus A
OR095128.1	42769	138948	Enterovirus A
OR095127.1	42769	138948	Enterovirus A
OR095126.1	42769	138948	Enterovirus A
OR095125.1	42769	138948	Enterovirus A
OR095124.1	42769	138948	Enterovirus A
OR095123.1	42769	138948	Enterovirus A
OR095121.1	42769	138948	Enterovirus A
OR095120.1	42769	138948	Enterovirus A
OR095119.1	42769	138948	Enterovirus A
OR095118.1	42769	138948	Enterovirus A
OR095117.1	42769	138948	Enterovirus A
OR095116.1	42769	138948	Enterovirus A
OR095115.1	42769	138948	Enterovirus A
OR095114.1	42769	138948	Enterovirus A
OR095113.1	42769	138948	Enterovirus A
OR095112.1	42769	138948	Enterovirus A
OR095111.1	42769	138948	Enterovirus A
OR095110.1	42769	138948	Enterovirus A
OR095109.1	42769	138948	Enterovirus A
OR095108.1	42769	138948	Enterovirus A
OR095107.1	42769	138948	Enterovirus A
OR095106.1	42769	138948	Enterovirus A
OR095105.1	42769	138948	Enterovirus A
ON101704.1	42769	138948	Enterovirus A
MZ441186.1	42769	138948	Enterovirus A
MZ441185.1	42769	138948	Enterovirus A
MW929301.1	42769	138948	Enterovirus A
MW929300.1	42769	138948	Enterovirus A
MW929299.1	42769	138948	Enterovirus A
MW929298.1	42769	138948	Enterovirus A
MW929297.1	42769	138948	Enterovirus A
MW929296.1	42769	138948	Enterovirus A
MW929295.1	42769	138948	Enterovirus A
MW929294.1	42769	138948	Enterovirus A
MW929293.1	42769	138948	Enterovirus A
MW929292.1	42769	138948	Enterovirus A
MW929291.1	42769	138948	Enterovirus A
MW929289.1	42769	138948	Enterovirus A
MW929288.1	42769	138948	Enterovirus A
MW929280.1	42769	138948	Enterovirus A
MW929279.1	42769	138948	Enterovirus A
MW929277.1	42769	138948	Enterovirus A
MW929276.1	42769	138948	Enterovirus A
MW929274.1	42769	138948	Enterovirus A
MW929273.1	42769	138948	Enterovirus A
MW929272.1	42769	138948	Enterovirus A
MW929271.1	42769	138948	Enterovirus A
MW929270.1	42769	138948	Enterovirus A
MW929269.1	42769	138948	Enterovirus A
MW929268.1	42769	138948	Enterovirus A
MW929266.1	42769	138948	Enterovirus A
MW929265.1	42769	138948	Enterovirus A
MW929264.1	42769	138948	Enterovirus A
MW929263.1	42769	138948	Enterovirus A
MW929262.1	42769	138948	Enterovirus A
MW929261.1	42769	138948	Enterovirus A
MW929260.1	42769	138948	Enterovirus A
MW929259.1	42769	138948	Enterovirus A
MW929258.1	42769	138948	Enterovirus A
MW929257.1	42769	138948	Enterovirus A
MW929256.1	42769	138948	Enterovirus A
MW929254.1	42769	138948	Enterovirus A
MW929253.1	42769	138948	Enterovirus A
MW929252.1	42769	138948	Enterovirus A
MW929251.1	42769	138948	Enterovirus A
MW929250.1	42769	138948	Enterovirus A
MW929249.1	42769	138948	Enterovirus A
MW929248.1	42769	138948	Enterovirus A
MW929247.1	42769	138948	Enterovirus A
MW929246.1	42769	138948	Enterovirus A
MW929245.1	42769	138948	Enterovirus A
MW929244.1	42769	138948	Enterovirus A
MW929243.1	42769	138948	Enterovirus A
MW929242.1	42769	138948	Enterovirus A
MW929241.1	42769	138948	Enterovirus A
MW929240.1	42769	138948	Enterovirus A
MW929239.1	42769	138948	Enterovirus A
MW929238.1	42769	138948	Enterovirus A
MT347977.1	42769	138948	Enterovirus A
MT263729.2	42769	138948	Enterovirus A
MK867829.1	42769	138948	Enterovirus A
MK867828.1	42769	138948	Enterovirus A
MK867827.1	42769	138948	Enterovirus A
MK867826.1	42769	138948	Enterovirus A
MK867825.1	42769	138948	Enterovirus A
MK867824.1	42769	138948	Enterovirus A
MK867822.1	42769	138948	Enterovirus A
MK814854.1	42769	138948	Enterovirus A
MK791147.1	42769	138948	Enterovirus A
MH144603.1	42769	138948	Enterovirus A
MH144599.1	42769	138948	Enterovirus A
MH144597.1	42769	138948	Enterovirus A
MH144596.1	42769	138948	Enterovirus A
MH144595.1	42769	138948	Enterovirus A
MH144594.1	42769	138948	Enterovirus A
MH144592.1	42769	138948	Enterovirus A
MH144591.1	42769	138948	Enterovirus A
MH144590.1	42769	138948	Enterovirus A
MH118090.1	42769	138948	Enterovirus A
MH118089.1	42769	138948	Enterovirus A
MH118088.1	42769	138948	Enterovirus A
MH118087.1	42769	138948	Enterovirus A
MH118086.1	42769	138948	Enterovirus A
MH118085.1	42769	138948	Enterovirus A
MH118084.1	42769	138948	Enterovirus A
MH118083.1	42769	138948	Enterovirus A
MH118082.1	42769	138948	Enterovirus A
MH118081.1	42769	138948	Enterovirus A
MH118080.1	42769	138948	Enterovirus A
MH118079.1	42769	138948	Enterovirus A
MH118078.1	42769	138948	Enterovirus A
MH118077.1	42769	138948	Enterovirus A
MH118076.1	42769	138948	Enterovirus A
MH118075.1	42769	138948	Enterovirus A
MH118074.1	42769	138948	Enterovirus A
MH118073.1	42769	138948	Enterovirus A
MH118072.1	42769	138948	Enterovirus A
MH118071.1	42769	138948	Enterovirus A
MH118070.1	42769	138948	Enterovirus A
MH118069.1	42769	138948	Enterovirus A
MH118068.1	42769	138948	Enterovirus A
MH118067.1	42769	138948	Enterovirus A
MH118066.1	42769	138948	Enterovirus A
MH118065.1	42769	138948	Enterovirus A
MH118064.1	42769	138948	Enterovirus A
MH118063.1	42769	138948	Enterovirus A
MH118062.1	42769	138948	Enterovirus A
MH118061.1	42769	138948	Enterovirus A
MH118060.1	42769	138948	Enterovirus A
MH118059.1	42769	138948	Enterovirus A
MH118058.1	42769	138948	Enterovirus A
MH118057.1	42769	138948	Enterovirus A
MH118056.1	42769	138948	Enterovirus A
MH118055.1	42769	138948	Enterovirus A
MH118054.1	42769	138948	Enterovirus A
MH118053.1	42769	138948	Enterovirus A
MH118052.1	42769	138948	Enterovirus A
MH118051.1	42769	138948	Enterovirus A
MH118050.1	42769	138948	Enterovirus A
MH118049.1	42769	138948	Enterovirus A
MH118048.1	42769	138948	Enterovirus A
MH118047.1	42769	138948	Enterovirus A
MH118046.1	42769	138948	Enterovirus A
MH118045.1	42769	138948	Enterovirus A
MH118044.1	42769	138948	Enterovirus A
MH118043.1	42769	138948	Enterovirus A
MH118042.1	42769	138948	Enterovirus A
MH118041.1	42769	138948	Enterovirus A
MH118040.1	42769	138948	Enterovirus A
MH118039.1	42769	138948	Enterovirus A
MH118038.1	42769	138948	Enterovirus A
MH118037.1	42769	138948	Enterovirus A
MH118036.1	42769	138948	Enterovirus A
MH118035.1	42769	138948	Enterovirus A
MH118034.1	42769	138948	Enterovirus A
MH118033.1	42769	138948	Enterovirus A
MH118023.1	42769	138948	Enterovirus A
LC483988.1	42769	138948	Enterovirus A
LC483987.1	42769	138948	Enterovirus A
LC483986.1	42769	138948	Enterovirus A
KY272010.1	42769	138948	Enterovirus A
KY272009.1	42769	138948	Enterovirus A
KY272008.1	42769	138948	Enterovirus A
KY272007.1	42769	138948	Enterovirus A
KY271944.1	42769	138948	Enterovirus A
KT588920.1	42769	138948	Enterovirus A
KP289410.1	42769	138948	Enterovirus A
KP289409.1	42769	138948	Enterovirus A
KP289408.1	42769	138948	Enterovirus A
KP289407.1	42769	138948	Enterovirus A
KP289406.1	42769	138948	Enterovirus A
KP289405.1	42769	138948	Enterovirus A
KP289404.1	42769	138948	Enterovirus A
KP289403.1	42769	138948	Enterovirus A
KP289402.1	42769	138948	Enterovirus A
KP289401.1	42769	138948	Enterovirus A
KP289400.1	42769	138948	Enterovirus A
KP289399.1	42769	138948	Enterovirus A
KP289398.1	42769	138948	Enterovirus A
KP289397.1	42769	138948	Enterovirus A
KP289396.1	42769	138948	Enterovirus A
KP289395.1	42769	138948	Enterovirus A
KP289394.1	42769	138948	Enterovirus A
OR039179.1	12078	138949	Enterovirus B
OR039178.1	12078	138949	Enterovirus B
OR039177.1	12078	138949	Enterovirus B
OR039176.1	12078	138949	Enterovirus B
OR039175.1	12078	138949	Enterovirus B
OQ928001.1	12078	138949	Enterovirus B
OQ927999.1	12078	138949	Enterovirus B
OQ927998.1	12078	138949	Enterovirus B
OQ923264.1	12078	138949	Enterovirus B
OQ842426.1	12078	138949	Enterovirus B
OQ842425.1	12078	138949	Enterovirus B
OQ842424.1	12078	138949	Enterovirus B
OQ791561.1	12078	138949	Enterovirus B
OQ791554.1	12078	138949	Enterovirus B
OQ791552.1	12078	138949	Enterovirus B
MZ389234.1	12078	138949	Enterovirus B
MZ389233.1	12078	138949	Enterovirus B
MZ389228.1	12078	138949	Enterovirus B
MZ229656.1	12078	138949	Enterovirus B
MZ229655.1	12078	138949	Enterovirus B
MZ229654.1	12078	138949	Enterovirus B
MZ229653.1	12078	138949	Enterovirus B
MZ229652.1	12078	138949	Enterovirus B
MZ229651.1	12078	138949	Enterovirus B
MZ229650.1	12078	138949	Enterovirus B
MZ229649.1	12078	138949	Enterovirus B
MZ229648.1	12078	138949	Enterovirus B
MZ229647.1	12078	138949	Enterovirus B
MZ229646.1	12078	138949	Enterovirus B
MZ229645.1	12078	138949	Enterovirus B
MZ229644.1	12078	138949	Enterovirus B
MZ229643.1	12078	138949	Enterovirus B
MZ229642.1	12078	138949	Enterovirus B
MZ229641.1	12078	138949	Enterovirus B
MZ229640.1	12078	138949	Enterovirus B
MW883614.1	12078	138949	Enterovirus B
MW883613.1	12078	138949	Enterovirus B
MW883612.1	12078	138949	Enterovirus B
MW883611.1	12078	138949	Enterovirus B
MW883610.1	12078	138949	Enterovirus B
MN817130.1	12078	138949	Enterovirus B
MN749159.1	12078	138949	Enterovirus B
MN749142.1	12078	138949	Enterovirus B
MN496161.1	12078	138949	Enterovirus B
MK791152.1	12078	138949	Enterovirus B
MK652137.1	12078	138949	Enterovirus B
MH752989.1	12078	138949	Enterovirus B
KY981581.1	12078	138949	Enterovirus B
KY981580.1	12078	138949	Enterovirus B
KY981579.1	12078	138949	Enterovirus B
KY981578.1	12078	138949	Enterovirus B
KY981577.1	12078	138949	Enterovirus B
KY981576.1	12078	138949	Enterovirus B
KY981575.1	12078	138949	Enterovirus B
KY981574.1	12078	138949	Enterovirus B
KY981573.1	12078	138949	Enterovirus B
KY981572.1	12078	138949	Enterovirus B
KY981571.1	12078	138949	Enterovirus B
KY981570.1	12078	138949	Enterovirus B
KY981569.1	12078	138949	Enterovirus B
KY981568.1	12078	138949	Enterovirus B
KY981567.1	12078	138949	Enterovirus B
KY981566.1	12078	138949	Enterovirus B
KY981565.1	12078	138949	Enterovirus B
KY981564.1	12078	138949	Enterovirus B
KY981563.1	12078	138949	Enterovirus B
KY981562.1	12078	138949	Enterovirus B
KY981561.1	12078	138949	Enterovirus B
KY981560.1	12078	138949	Enterovirus B
KY981559.1	12078	138949	Enterovirus B
KY981558.1	12078	138949	Enterovirus B
KY981557.1	12078	138949	Enterovirus B
KX527626.1	12078	138949	Enterovirus B
OQ990312.1	318566	138949	Enterovirus B
MN597453.1	318566	138949	Enterovirus B
MN164688.1	318566	138949	Enterovirus B
MN164687.1	318566	138949	Enterovirus B
MN164686.1	318566	138949	Enterovirus B
MN164685.1	318566	138949	Enterovirus B
MN164684.1	318566	138949	Enterovirus B
MN164683.1	318566	138949	Enterovirus B
OQ919261.1	12074	138949	Enterovirus B
OQ842459.1	12074	138949	Enterovirus B
OQ842457.1	12074	138949	Enterovirus B
OQ842456.1	12074	138949	Enterovirus B
OQ791575.1	12074	138949	Enterovirus B
OQ791573.1	12074	138949	Enterovirus B
OQ791555.1	12074	138949	Enterovirus B
OQ791551.1	12074	138949	Enterovirus B
OQ791550.1	12074	138949	Enterovirus B
OQ791546.1	12074	138949	Enterovirus B
OQ791545.1	12074	138949	Enterovirus B
OQ791543.1	12074	138949	Enterovirus B
OQ791537.1	12074	138949	Enterovirus B
OQ791535.1	12074	138949	Enterovirus B
OQ791534.1	12074	138949	Enterovirus B
OQ791532.1	12074	138949	Enterovirus B
OQ791531.1	12074	138949	Enterovirus B
OQ791530.1	12074	138949	Enterovirus B
OQ791529.1	12074	138949	Enterovirus B
OQ791528.1	12074	138949	Enterovirus B
OQ791527.1	12074	138949	Enterovirus B
OQ791526.1	12074	138949	Enterovirus B
OQ791525.1	12074	138949	Enterovirus B
OQ791524.1	12074	138949	Enterovirus B
OQ791523.1	12074	138949	Enterovirus B
OQ791520.1	12074	138949	Enterovirus B
OQ791517.1	12074	138949	Enterovirus B
OQ791515.1	12074	138949	Enterovirus B
OQ791512.1	12074	138949	Enterovirus B
OP672307.1	12074	138949	Enterovirus B
OP672306.1	12074	138949	Enterovirus B
OP672303.1	12074	138949	Enterovirus B
OP672302.1	12074	138949	Enterovirus B
OP672301.1	12074	138949	Enterovirus B
OP672300.1	12074	138949	Enterovirus B
OP441393.1	12074	138949	Enterovirus B
OP441392.1	12074	138949	Enterovirus B
OP441391.1	12074	138949	Enterovirus B
OP441390.1	12074	138949	Enterovirus B
OP441389.1	12074	138949	Enterovirus B
OP441388.1	12074	138949	Enterovirus B
OP441386.1	12074	138949	Enterovirus B
OP441385.1	12074	138949	Enterovirus B
OP441384.1	12074	138949	Enterovirus B
OP441383.1	12074	138949	Enterovirus B
OP207965.1	12074	138949	Enterovirus B
OP207960.1	12074	138949	Enterovirus B
ON741190.1	12074	138949	Enterovirus B
MZ229657.1	12074	138949	Enterovirus B
MW762688.1	12074	138949	Enterovirus B
MN749145.1	12074	138949	Enterovirus B
MN749140.1	12074	138949	Enterovirus B
MK791149.1	12074	138949	Enterovirus B
MH752988.1	12074	138949	Enterovirus B
MF574099.1	12074	138949	Enterovirus B
KP289438.1	12074	138949	Enterovirus B
KP266578.1	12074	138949	Enterovirus B
KP266577.1	12074	138949	Enterovirus B
KP266576.1	12074	138949	Enterovirus B
KP266575.1	12074	138949	Enterovirus B
KP233830.1	12074	138949	Enterovirus B
KF311743.1	12074	138949	Enterovirus B
